#predictions from lightcone presented in Lagos et al. (2019)
#nu*Inu is in units of nW*m^-2*sr^-1
#lambda is in angstroms
#log(lambda) nu*Inu(total) nu*Inu(disks) nu*Inu(bulges) nu*Inu(no dust) 
3.18713165565 1.91999430837 1.65082906658 0.269164598845 11.1610995291
3.36467535648 2.58768326277 2.09078981375 0.49689320568 12.678673141
3.55293588771 2.90656012337 2.07376818504 0.832791886379 10.8641642688
3.67677150135 4.30519204067 2.58915901649 1.71603309641 10.7873518884
3.79269299933 6.17315008436 3.15185252919 3.02129744083 11.5490001101
3.87617475552 7.30026860802 3.39102546081 3.90924308607 12.0040245467
3.95386470197 8.11581657682 3.49827157418 4.61754501774 12.3019127471
4.00983398529 8.57139870735 3.51965873582 5.05174000719 12.3948681359
4.09886507307 8.7960760425 3.36842861196 5.4276474625 12.0922365579
4.21746049168 8.32236342474 2.99073319318 5.33163020665 10.9031519052
4.33387037949 7.19488946563 2.46588466295 4.72900478997 9.13525568535
4.53151208821 3.86684298477 1.28234796752 2.58449500521 4.78474545824
4.54794243615 3.61600789972 1.19816733304 2.41784055765 4.46399254749
4.65021977124 2.38451033706 0.788303107382 1.59620723406 2.86938729829
4.66764117175 2.22695301325 0.7375592298 1.48939378483 2.66538872296
4.7545019555 1.56079518279 0.555521428412 1.00527375501 1.70705222208
4.88955966965 1.61121793226 0.860950653194 0.750267273233 0.813508782135
5.10757754612 2.07080075673 1.26473237965 0.806068358072 0.26895143997
5.34976788089 2.78578052193 1.7028045726 1.08297593434 0.0498382079304
5.8475087311 10.2089114181 6.29144578119 3.91746562991 0.000443396329404
5.99514340413 10.5301136437 6.21843148657 4.3116821895 0.00513740623284
6.19353805918 9.32518614757 5.28121117684 4.04397497194 0.00010756049925
6.39682999456 6.39252062397 3.44422930799 2.94829132073 3.17063083472e-05
6.54395396031 4.00369387064 2.01177840467 1.99191546464 7.76331039354e-06
6.65271991028 2.5580541063 1.2026940841 1.35536002112 1.83581887082e-06
6.70252396279 1.94656212606 0.883465530966 1.06309659352 2.49425264659e-06
6.93511324013 0.462502115945 0.178585519801 0.283916596488 3.98302818376e-08
6.65321251378 2.55913441546 1.2051286878 1.35400572677 9.9276760604e-07
6.84509804001 0.879671835822 0.363008614215 0.516663222072 1.60759111908e-07
6.93951925262 0.376070844208 0.142303816195 0.233767027815 2.23976838177e-08
7.07918124605 0.132552946687 0.0466698740659 0.0858830723993 4.22776005001e-10
7.17609125906 0.0507098744429 0.0168630506547 0.0338468237116 5.82071451637e-12
7.30102999566 0.0155935936868 0.00489606940529 0.010697524235 0.0
