#number counts
0.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.75 0.0 0.0 0.0 0.0 0.0 0.0 -1.52782719421 0.0 0.0
7.25 0.0 0.0 0.0 0.0 0.0 -1.52782719421 0.0 0.0 0.0
7.75 0.0 0.0 0.0 0.0 0.0 0.0 -1.52782719421 0.0 0.0
8.25 0.0 0.0 0.0 0.0 0.0 -1.05070593949 -1.22679719854 -1.52782719421 0.0
8.75 0.0 0.0 0.0 0.0 0.0 -1.52782719421 -0.828857189871 0.0 0.0
9.25 0.0 0.0 0.0 0.0 0.0 -0.828857189871 -0.925767202879 0.0 0.0
9.75 0.0 0.0 0.0 0.0 0.0 -0.682729154193 -0.682729154193 -0.925767202879 0.0
10.25 0.0 0.0 0.0 0.0 0.0 -0.4138838419 -0.226797198543 0.0 -1.52782719421
10.75 0.0 0.0 0.0 0.0 0.0 -0.0806691628651 0.0519564024095 -0.828857189871 0.0
11.25 0.0 0.0 0.0 0.0 -1.52782719421 0.179742981891 0.304681718499 -0.44864594816 -1.22679719854
11.75 0.0 0.0 0.0 0.0 0.0 0.532870646146 0.697482087519 -0.0806691628651 -1.22679719854
12.25 0.0 0.0 -1.52782719421 0.0 -1.05070593949 0.798508666721 0.934570803692 0.329505302224 -0.828857189871
12.75 0.0 -1.52782719421 -1.52782719421 0.0 -1.05070593949 1.03802062447 1.19067449466 0.702621727171 -0.573584684768
13.25 0.0 0.0 -1.22679719854 -1.22679719854 -0.925767202879 1.27903083531 1.44251968202 1.18566334889 0.144270663728
13.75 0.0 -1.22679719854 -1.05070593949 -1.05070593949 -0.749675943824 1.52332532824 1.70005951041 1.55099198889 0.633540808028
14.25 0.0 -1.05070593949 -1.05070593949 -1.05070593949 -0.4138838419 1.75024013668 1.94769872083 1.90482146581 1.07531717841
14.75 -1.52782719421 -1.22679719854 -0.682729154193 -0.828857189871 -0.249073593254 1.9765077176 2.17365444141 2.22043837846 1.54698924644
15.25 0.0 -0.749675943824 -0.351735935152 -0.381699158529 0.105641261372 2.17486177395 2.38001394838 2.51198335994 1.94302413032
15.75 -1.52782719421 -0.44864594816 0.115625482279 -0.112853846236 0.391250898169 2.35742091357 2.56492852939 2.75243239448 2.27494653108
16.25 -1.22679719854 -0.185404513385 0.401591731507 0.335495665913 0.636525661577 2.51925287861 2.72439455939 2.96201883196 2.54342868347
16.75 -0.925767202879 0.235600799356 0.639490140541 0.684360410197 0.802586579142 2.65281470852 2.85359476376 3.11249520423 2.77567125159
17.25 -0.624737207215 0.493362104863 0.911505499623 0.916217601711 1.04154671541 2.76942981238 2.94803277677 3.19689093885 2.97405329955
17.75 -0.682729154193 0.790236140755 1.1215076645 1.22422125361 1.23485136952 2.86730691327 3.02936710674 3.2544518893 3.14169423087
18.25 -0.0964634300483 1.01499823275 1.40363067648 1.56559449095 1.43454214146 2.95278331485 3.07927381518 3.31488811013 3.26548114944
18.75 0.0742327971207 1.24595925077 1.59862891922 1.83915578177 1.62659677891 3.02008282266 3.12998371257 3.38223664119 3.35355175563
19.25 0.513565490951 1.47649417958 1.83408942446 2.11857653202 1.83067871728 3.08018508401 3.18800908096 3.45591633209 3.42562804654
19.75 0.722592808102 1.66278460361 2.05069741107 2.37281298978 2.05309778147 3.14139667972 3.2460762167 3.53258731822 3.49396143114
20.25 1.01624085014 1.87990353382 2.2576450091 2.57635252451 2.25927889883 3.21011249209 3.3220220014 3.61209909555 3.55949626991
20.75 1.26386345481 2.05092659022 2.43064112416 2.75329711524 2.49220243934 3.2809507605 3.39846379268 3.69772501767 3.63436667936
21.25 1.53924366184 2.21833977017 2.613528498 2.87445138769 2.69309116935 3.36416717511 3.48209938015 3.78900040339 3.71754479864
21.75 1.79686671965 2.36946992785 2.76685943007 2.98790097754 2.88283196248 3.44731958684 3.57594232899 3.88599542057 3.81388028621
22.25 2.03683887004 2.53124371889 2.90100385718 3.09154791881 3.02178904531 3.54047743269 3.66309530281 3.99493775101 3.9213656956
22.75 2.26533433504 2.69112822352 3.01955363791 3.1929438266 3.11337911797 3.63364861948 3.75661256384 4.11220082931 4.03032195201
23.25 2.46153361957 2.86511584813 3.12807922397 3.29902475361 3.19707099121 3.72321939902 3.84895591255 4.22430810382 4.12872423986
23.75 2.64255188222 3.03358428905 3.24546179385 3.4120014454 3.29433434453 3.81325698352 3.93718069333 4.31925043266 4.21735147194
24.25 2.79587856341 3.19089864237 3.36982738321 3.53834213324 3.40754905816 3.89852137958 4.02434074779 4.38441718778 4.28126363336
24.75 2.93976611404 3.3438099468 3.49484444572 3.66211766955 3.52651003025 3.98132557637 4.10675687306 4.39110122392 4.30542258018
25.25 3.0708429624 3.49152591956 3.62657243095 3.78868410877 3.65718487166 4.06201521582 4.18170818208 4.31571701774 4.29682962576
25.75 3.19890001482 3.64077634557 3.7605696038 3.90511324958 3.78074575577 4.14219124432 4.24641012725 4.19286947454 4.26443558877
26.25 3.32176418335 3.78900040339 3.8949119805 4.01960904793 3.895156385 4.21826184885 4.2925463721 4.05974234958 4.20073840692
26.75 3.44895365527 3.93155172164 4.02751397 4.12973440323 4.00476286048 4.28039255908 4.31386944321 3.93436858505 4.10585936383
27.25 3.57296365482 4.06420181129 4.1548989603 4.23450169298 4.10741621672 4.32217109769 4.3067988447 3.81796396423 3.99807627757
27.75 3.69945004277 4.19117576142 4.27462359688 4.33470905945 4.20392671651 4.33504031046 4.26028741729 3.71126447474 3.88330407673
28.25 3.82769137106 4.31678416339 4.38965415803 4.43918413434 4.29896069175 4.30268063814 4.16617044504 3.62378777781 3.77959395889
28.75 3.95582998361 4.43947642263 4.5050046329 4.55203716621 4.39765198084 4.20881547131 4.04488761564 3.55883867063 3.68749570235
29.25 4.08133270324 4.56383870842 4.61763337658 4.65638994387 4.50050610729 4.08700149909 3.9356805794 3.51869528339 3.60872849996
29.75 4.19905317236 4.6775731537 4.71881022045 4.74446705029 4.60359223917 3.97654578808 3.85419165042 3.5073903483 3.5485401369

