#S_band4/mJy redshift
1.5720799  0.849027
1.8547316  0.849027
3.9457147  0.849027
0.94273299  0.849027
1.1759075  0.849027
0.94815892  0.849027
1.0779618  0.849027
0.77533215  0.849027
1.0721072  0.849027
0.74025363  0.849027
0.97311902  0.849027
3.9477298  0.849027
0.83459628  0.849027
4.1710882  0.849027
1.3389031  0.849027
3.2380607  0.849027
1.4639041  0.849027
1.270848  0.849027
1.9975168  0.849027
1.4377171  0.849027
1.2130483  0.849027
1.0445566  0.849027
1.1393657  0.849027
1.4004127  0.849027
0.7458356  0.849027
1.4414821  0.849027
3.6464934  0.849027
1.0987585  0.849027
0.7361533  0.849027
3.8584044  0.849027
0.74314868  0.849027
1.1964047  0.849027
0.8902052  0.849027
2.3680279  0.849027
0.83325034  0.849027
1.4394182  0.849027
1.5408148  0.849027
1.4690356  0.849027
1.2735384  0.849027
0.92698973  0.849027
9.4852743  0.849027
1.7676705  0.849027
1.1857127  0.849027
0.8039211  0.849027
1.0220788  0.849027
1.688483  0.849027
1.2254714  0.849027
2.6218209  0.9
3.4848566  0.9
1.6636311  0.9
0.98547965  0.9
0.80202121  0.9
2.0578816  0.9
0.79845661  0.9
0.89323151  0.9
1.2114086  0.9
0.75549585  0.9
0.70932674  0.9
1.4572411  0.9
2.1747441  0.9
1.0617378  0.9
0.70062441  0.9
0.86089641  0.9
0.81449646  0.9
1.28104  0.9
0.73919612  0.9
1.7331795  0.9
1.3418317  0.9
1.6621575  0.9
0.72552127  0.9
0.94755632  0.9
1.1743424  0.9
0.7198875  0.9
0.7192902  0.9
1.1913278  0.9
0.85837823  0.9
0.73900628  0.9
0.90101206  0.9
1.208624  0.9
4.1449471  0.9
1.0348544  0.9
0.84090066  0.9
1.0075164  0.9
3.500272  0.9
0.86468852  0.9
1.0556886  0.9
1.0950321  0.9
0.93037409  0.9
0.77336907  0.9
1.1531174  0.9
2.687155  0.9
8.5845938  0.9
0.86458975  0.9
1.1336119  0.9
0.75130355  0.9
0.92389482  0.9
1.4908366  0.9
1.3392794  0.9
1.1256468  0.9
1.2764571  0.9
0.70088297  0.9
1.1560559  0.9
1.0415388  0.9
1.2665994  0.9
1.2803199  1.20911
2.2920966  1.20911
0.7208302  1.20911
1.9709666  1.20911
0.74889463  1.20911
0.82572037  1.20911
0.96572262  1.20911
0.71720582  1.20911
0.97444797  1.20911
0.84589553  1.20911
0.89425403  1.20911
1.234128  1.20911
0.88306475  1.20911
1.1403092  1.20911
0.72054619  1.20911
0.81159973  1.20911
0.81001425  1.20911
1.4092184  1.20911
1.2490659  1.20911
0.87022883  1.20911
1.0843754  1.20911
0.73744601  1.20911
0.85001254  1.20911
0.71680832  1.20911
0.88023037  1.20911
0.76299834  1.20911
1.1027904  1.28174
1.1250513  1.28174
1.5872455  1.28174
1.0014604  1.28174
0.77430624  1.28174
0.70934319  1.28174
1.4754903  1.28174
0.92378414  1.28174
0.88615626  1.28174
0.90171564  1.28174
1.7473167  1.28174
1.1044527  1.28174
0.81706983  1.28174
1.8542001  1.28174
0.96726769  1.28174
0.90219992  1.28174
0.87247318  1.28174
0.94169945  1.28174
1.4787598  1.28174
1.5935545  1.28174
0.80398643  1.28174
2.4740846  1.28174
0.72089982  1.28174
0.80245107  1.28174
0.78346944  1.28174
0.98211282  1.28174
0.71020979  1.28174
1.0387216  1.28174
1.7224402  1.28174
2.1157546  1.39519
0.82924736  1.39519
0.83515543  1.39519
0.81837344  1.39519
0.81279552  1.39519
3.2877493  1.39519
0.8554222  1.39519
2.2470963  1.39519
1.8059623  1.39519
0.96572798  1.39519
1.4897158  1.39519
1.2403222  1.39519
0.87452364  1.39519
0.89897943  1.39519
0.70232427  1.39519
1.3169589  1.39519
0.78646445  1.39519
0.70771182  1.39519
1.0951344  1.39519
0.71390373  1.39519
1.4140666  1.39519
1.1177856  1.39519
1.3789147  1.39519
1.8816653  1.39519
1.6065122  1.59696
0.85343611  1.59696
0.87874722  1.59696
0.96094286  1.59696
1.0230634  1.59696
1.1134801  1.59696
0.80754113  1.59696
1.2382568  1.59696
1.378668  1.59696
1.3177849  1.59696
0.77353215  1.59696
0.77629048  1.59696
0.89384371  1.59696
0.88736647  1.59696
0.78784037  1.59696
0.71087754  1.59696
0.89665401  1.59696
1.5270131  1.59696
0.73422396  1.59696
1.3913076  1.59696
1.0208316  1.59696
0.86097777  1.59696
0.76006526  1.59696
0.73231757  1.59696
0.82386482  1.59696
1.8922441  1.59696
0.84687877  1.59696
0.78425437  1.59696
0.98218501  1.59696
0.91367787  1.59696
0.72019738  1.59696
1.6975747  1.59696
1.0800005  1.59696
0.92765671  1.59696
1.0101948  2.00392
1.4708642  2.00392
0.78367162  2.00392
1.6060256  2.00392
0.73398787  2.00392
1.341926  2.00392
0.89335215  2.00392
1.713518  2.00392
0.74812293  2.00392
0.90134156  2.00392
0.84110379  2.00392
0.90438086  2.00392
0.92193401  2.00392
1.0354705  2.00392
0.74630576  2.00392
2.1011655  2.00392
4.2983365  2.00392
0.74432212  2.00392
0.83626473  2.00392
0.82547021  2.00392
1.4349809  2.00392
1.1870452  2.00392
0.75991923  2.00392
3.2525311  2.00392
1.100364  2.00392
1.2153561  2.00392
0.8554917  2.00392
0.75728059  2.00392
1.2351989  2.00392
0.89538395  2.47464723644
1.2994885  2.47464723644
0.91107631  2.47464723644
0.8996222  2.47464723644
0.70711225  2.47464723644
0.7118687  2.47464723644
0.71201098  2.47464723644
0.80138922  2.47464723644
0.8402158  2.47464723644
1.0017134  2.47464723644
0.7935257  2.47464723644
0.80094409  2.47464723644
0.73776513  2.47464723644
1.3859987  2.47464723644
0.95481348  2.47464723644
0.70727134  2.47464723644
0.99256295  2.47464723644
0.75843465  2.47464723644
1.0091017  2.47464723644
0.90151078  2.47464723644
0.95277357  2.47464723644
1.9537899  2.47464723644
1.2591286  2.47464723644
6.9699531  2.47464723644
1.0902276  2.47464723644
0.8533752  2.47464723644
0.83450371  2.47464723644
0.84744799  2.47464723644
1.1308112  2.47464723644
0.90513092  2.47464723644
1.1338135  2.47464723644
4.6181946  2.47464723644
1.0499583  2.47464723644
1.1607057  2.47464723644
0.7750777  2.47464723644
1.1699409  2.47464723644
0.97463733  2.47464723644
1.8073449  2.47464723644
0.72717768  2.47464723644
1.2163346  2.47464723644
1.1474088  2.47464723644
1.2578077  2.47464723644
0.81933731  2.47464723644
5.6686921  2.76734390952
0.80228192  2.76734390952
1.1824807  2.76734390952
1.1732173  2.76734390952
1.0995464  2.76734390952
1.1154402  2.76734390952
0.74552608  2.76734390952
0.87599498  2.76734390952
1.0159655  2.76734390952
0.93503869  2.76734390952
0.73578966  2.76734390952
0.91946435  2.76734390952
0.81323212  2.76734390952
0.71229166  2.76734390952
0.93678254  2.76734390952
0.70784706  2.76734390952
0.76111078  2.76734390952
0.96245384  2.76734390952
0.7376914  2.76734390952
0.72338003  2.76734390952
2.0856967  2.76734390952
1.043676  2.76734390952
1.1027092  2.76734390952
0.88897556  2.76734390952
1.1897762  2.76734390952
0.88186526  2.76734390952
0.7230624  2.76734390952
0.75267833  2.76734390952
1.0837221  2.76734390952
0.97669953  2.76734390952
1.0042583  2.76734390952
3.7954834  2.76734390952
4.3999043  2.76734390952
0.84771228  2.76734390952
0.80999023  2.76734390952
0.86588174  2.76734390952
0.80381435  2.76734390952
1.063342  2.76734390952
0.7061308  2.76734390952
0.80887848  2.76734390952
0.89025217  2.76734390952
0.8956455  2.76734390952
0.99534249  2.76734390952
1.3154054  2.76734390952
1.407624  2.76734390952
1.3597772  2.76734390952
0.76220125  2.76734390952
3.5100241  2.76734390952
1.6290867  2.76734390952
1.2276733  2.76734390952
0.87166417  2.76734390952
0.91129541  2.76734390952
1.1357623  2.76734390952
0.790694  2.76734390952
0.70116395  2.76734390952
1.1407939  2.76734390952
1.2944703  2.76734390952
4.1466494  3.01916
0.74326122  3.01916
1.0689982  3.01916
0.8698715  3.01916
0.73023963  3.01916
0.70571142  3.01916
0.7160154  3.01916
0.78285718  3.01916
0.80050981  3.01916
0.90729892  3.01916
0.93457979  3.01916
1.0860591  3.01916
1.1043668  3.01916
0.83227295  3.01916
0.84991729  3.01916
0.80262285  3.01916
0.74297404  3.01916
0.90401947  3.01916
1.4110949  3.01916
0.817357  3.01916
1.0318592  3.01916
0.72291231  3.01916
0.79688102  3.01916
1.0128492  3.01916
1.0306964  3.01916
0.73461837  3.01916
0.99849164  3.01916
0.93382186  3.01916
0.73059249  3.01916
0.90130192  3.01916
0.84970272  3.01916
0.78619504  3.01916
0.76528215  3.01916
0.85154915  3.01916
0.79498559  3.01916
0.76368564  3.01916
0.74512666  3.01916
0.81147587  3.01916
0.78942138  3.01916
1.0290387  3.01916
1.1506966  3.01916
0.76292217  3.01916
0.79303616  3.01916
0.84959632  3.01916
1.1219698  3.01916
0.76606226  3.01916
1.2804084  3.01916
0.84417075  3.01916
0.89664322  3.2189998439
0.77279532  3.2189998439
1.0421097  3.2189998439
0.86040503  3.2189998439
0.9142378  3.2189998439
0.80223167  3.2189998439
0.90504938  3.2189998439
0.88238627  3.2189998439
0.73196864  3.2189998439
0.921933  3.2189998439
1.9161177  3.2189998439
0.85173154  3.2189998439
0.76561999  3.2189998439
0.9057641  3.2189998439
0.849338  3.2189998439
0.98641598  3.2189998439
0.86827427  3.2189998439
0.7874918  3.2189998439
0.74081224  3.2189998439
1.1403569  3.2189998439
1.0743992  3.2189998439
0.96597177  3.2189998439
1.093869  3.2189998439
1.6069921  3.2189998439
0.79242784  3.2189998439
1.0946283  3.2189998439
1.7358629  3.2189998439
0.82057875  3.2189998439
0.75822818  3.2189998439
0.97706741  3.2189998439
